Date,OPEN,HIGH,LOW,CLOSE,VOLUME,DIVIDENDS,STOCK SPLITS,RSI14,KC_UPPER,KC_MIDDLE,KC_LOWER
2022-11-21 00:00:00+05:30,1994.1500244140625,2004.75,1974.25,1996.0999755859375,0,0.0,0.0,,,,
2022-11-22 00:00:00+05:30,2001.949951171875,2010.550048828125,1991.550048828125,2008.0,0,0.0,0.0,,,,
2022-11-23 00:00:00+05:30,2019.449951171875,2044.5999755859375,2015.4000244140625,2030.949951171875,0,0.0,0.0,,,,
2022-11-24 00:00:00+05:30,2040.800048828125,2052.35009765625,2032.050048828125,2047.449951171875,0,0.0,0.0,,,,
2022-11-25 00:00:00+05:30,2057.75,2101.699951171875,2055.199951171875,2099.10009765625,0,0.0,0.0,,,,
2022-11-28 00:00:00+05:30,2099.25,2109.14990234375,2089.25,2097.949951171875,0,0.0,0.0,,,,
2022-11-29 00:00:00+05:30,2098.699951171875,2107.5,2085.39990234375,2100.60009765625,0,0.0,0.0,,,,
2022-11-30 00:00:00+05:30,2099.64990234375,2121.949951171875,2099.64990234375,2116.550048828125,0,0.0,0.0,,,,
2022-12-01 00:00:00+05:30,2127.050048828125,2168.14990234375,2124.300048828125,2160.5,0,0.0,0.0,,,,
2022-12-02 00:00:00+05:30,2163.89990234375,2200.85009765625,2160.5,2186.89990234375,0,0.0,0.0,,,,
2022-12-05 00:00:00+05:30,2196.64990234375,2201.199951171875,2175.300048828125,2191.5,0,0.0,0.0,,,,
2022-12-06 00:00:00+05:30,2185.25,2191.449951171875,2162.89990234375,2169.10009765625,0,0.0,0.0,,,,
2022-12-07 00:00:00+05:30,2175.949951171875,2178.5,2133.39990234375,2137.64990234375,0,0.0,0.0,,,,
2022-12-08 00:00:00+05:30,2146.89990234375,2167.10009765625,2138.0,2153.75,0,0.0,0.0,,,,
2022-12-09 00:00:00+05:30,2158.949951171875,2168.10009765625,2121.550048828125,2139.89990234375,0,0.0,0.0,75.54167228593619,,,
2022-12-12 00:00:00+05:30,2142.550048828125,2153.35009765625,2132.25,2143.199951171875,0,0.0,0.0,75.84660491188818,,,
2022-12-13 00:00:00+05:30,2150.89990234375,2159.85009765625,2136.800048828125,2142.39990234375,0,0.0,0.0,75.60052127594226,,,
2022-12-14 00:00:00+05:30,2151.050048828125,2175.14990234375,2140.050048828125,2164.89990234375,0,0.0,0.0,77.78360726222118,,,
2022-12-15 00:00:00+05:30,2165.14990234375,2170.050048828125,2113.60009765625,2119.89990234375,0,0.0,0.0,65.21584155994482,,,
2022-12-16 00:00:00+05:30,2116.35009765625,2129.5,2086.449951171875,2092.39990234375,0,0.0,0.0,58.94766180557595,,,
2022-12-19 00:00:00+05:30,2104.25,2108.35009765625,2085.25,2099.10009765625,0,0.0,0.0,59.957493611535085,,,
2022-12-20 00:00:00+05:30,2098.60009765625,2102.10009765625,2064.60009765625,2082.0,0,0.0,0.0,56.160515905514664,,,
2022-12-21 00:00:00+05:30,2092.10009765625,2100.60009765625,2010.300048828125,2018.8499755859375,0,0.0,0.0,44.86176261497981,,,
2022-12-22 00:00:00+05:30,2029.699951171875,2040.949951171875,1981.949951171875,2004.25,0,0.0,0.0,42.721771453239384,,,
2022-12-23 00:00:00+05:30,1985.449951171875,1994.449951171875,1899.4000244140625,1904.199951171875,0,0.0,0.0,31.598131797565287,,,
